0,025182 . 2,8129e-11
0,040155 . 1,2255e-11
0,063203 . 5,8191e-12
0,10035 . 2,5984e-12
0,15867 . 1,5393e-12
0,25092 . 1,0123e-12
0,39858 . 7,1667e-13
0,63321 . 5,7021e-13
1,5913 . 4,0072e-13
2,5173 . 3,5394e-13
3,9829 . 3,6231e-13
6,3304 . 4,4594e-13
10,017 . 5,1936e-13
15,922 . 6,7146e-13
25,201 . 9,5782e-13
40,064 . 1,4890e-12
63,414 . 2,2448e-12
100,82 . 3,4684e-12
159,58 . 5,3921e-12
